"","other","surveil","adshex","squawk_1","name","reg"
"318",0.454545454545455,0.545454545454545,"AAF503",0,"FEDERAL EXPRESS CORP","N805FX"
"319",0.454545454545455,0.545454545454545,"AAF787",0,"BATTERY ASSIST INC","N8055R"
"320",0.454545454545455,0.545454545454545,"AB1223",0,"AIRCRAFT GUARANTY CORP TRUSTEE","N812PV"
"321",0.454545454545455,0.545454545454545,"AB1FCA",2043,"FLIGHT DYNAMICS LLC","N816BL"
"322",0.454545454545455,0.545454545454545,"AB333B",5333,"DYNAMIC AVLEASE INC","N8200H"
"323",0.454545454545455,0.545454545454545,"AB3FDA",0,,
"324",0.454545454545455,0.545454545454545,"AB5600",3232,"FEDERAL AVIATION ADMINISTRATION","N83"
"325",0.454545454545455,0.545454545454545,"AB5C75",0,,
"326",0.454545454545455,0.545454545454545,"AB661F",2246,"ROBERTS DAVID A","N8332B"
"327",0.454545454545455,0.545454545454545,"AB7F86",3315,"ANDREOTTI MARK C","N84WT"
"328",0.454545454545455,0.545454545454545,"ABA530",6513,"DAT-II LLC","N85BZ"
"329",0.454545454545455,0.545454545454545,"ABA78C",0,,
"330",0.454545454545455,0.545454545454545,"ABE918",5004,"CIVIL AIR PATROL","N867CP"
"331",0.454545454545455,0.545454545454545,"AC0A69",0,,
"332",0.454545454545455,0.545454545454545,"AC1E3A",0,"ICECAP LLC TRUSTEE","N880EA"
"333",0.454545454545455,0.545454545454545,"AC295F",0,"ICECAP LLC TRUSTEE","N883EA"
"334",0.454545454545455,0.545454545454545,"AC2D16",0,"ICECAP LLC TRUSTEE","N884EA"
"335",0.454545454545455,0.545454545454545,"AC30CD",0,"ICECAP LLC TRUSTEE","N885EA"
"336",0.454545454545455,0.545454545454545,"AC3484",0,"WELLS FARGO BANK NORTHWEST NA TRUSTEE","N886EA"
"337",0.454545454545455,0.545454545454545,"AC383B",0,"ICECAP LLC TRUSTEE","N887EA"
"338",0.454545454545455,0.545454545454545,"AC3F72",0,"WILLOW CREEK AIR LLC","N889BW"
"339",0.454545454545455,0.545454545454545,"AC3FA9",0,"ICECAP LLC TRUSTEE","N889EA"
"340",0.454545454545455,0.545454545454545,"AC4970",0,"ICECAP LLC TRUSTEE","N891EA"
"341",0.454545454545455,0.545454545454545,"AC6C9C",2221,"WALKER GREGORY L","N9XW"
"342",0.454545454545455,0.545454545454545,"AC8920",1746,"AMI AVIATION INC","N9069Y"
"343",0.454545454545455,0.545454545454545,"ACA1BD",7436,,
"344",0.454545454545455,0.545454545454545,"ACA69C",0,"MEDICAL MANAGEMENT INC","N914MB"
"345",0.454545454545455,0.545454545454545,"ACC037",3325,"COADMERE INC","N920X"
"346",0.454545454545455,0.545454545454545,"ACEDC6",1163,"AIRBORNE SUPPORT INC","N932H"
"347",0.454545454545455,0.545454545454545,"ACEEA2",0,"HEDDY DANNY L","N932RV"
"348",0.454545454545455,0.545454545454545,"AD002C",0,"FEDERAL EXPRESS CORP","N937FE"
"349",0.454545454545455,0.545454545454545,"AD0DD8",0,"PIEDMONT AIRLINES INC","N940HA"
"350",0.454545454545455,0.545454545454545,"AD1852",1200,"BOEING CO","N943AE"
"351",0.454545454545455,0.545454545454545,"AD243C",6245,"WELLS FARGO BANK NORTHWEST NA TRUSTEE","N946JB"
"352",0.454545454545455,0.545454545454545,"AD3116",3514,"ZAK HANNE","N9491D"
"353",0.454545454545455,0.545454545454545,"AD87C1",0,,
"354",0.454545454545455,0.545454545454545,"AD8B78",0,,
"355",0.454545454545455,0.545454545454545,"AD8F2F",0,"CAPITAL COST CORP","N973EA"
"356",0.454545454545455,0.545454545454545,"AD97D6",0,"SKY POWER LLC","N975SP"
"357",0.454545454545455,0.545454545454545,"ADBA3B",3632,,
"358",0.454545454545455,0.545454545454545,"ADC408",0,"BLUE SKY ENTERPRISES LLC","N98616"
"359",0.454545454545455,0.545454545454545,"ADDF71",0,"BEYOND APPROACH LLC","N993T"
"360",0.454545454545455,0.545454545454545,"ADF125",0,"PILATUS PLANE LLC","N998JB"
"361",0.454545454545455,0.545454545454545,"ADFC88",0,,
"362",0.454545454545455,0.545454545454545,"ADFF0B",0,,
"363",0.454545454545455,0.545454545454545,"ADFF40",2437,,
"364",0.454545454545455,0.545454545454545,"ADFF87",5166,,
"365",0.454545454545455,0.545454545454545,"ADFF8B",4242,,
"366",0.454545454545455,0.545454545454545,"ADFF94",0,,
"367",0.454545454545455,0.545454545454545,"ADFFBA",0,,
"368",0.454545454545455,0.545454545454545,"ADFFBF",0,,
"369",0.454545454545455,0.545454545454545,"ADFFCF",0,,
"370",0.454545454545455,0.545454545454545,"ADFFE9",0,,
"371",0.454545454545455,0.545454545454545,"ADFFEA",0,,
"372",0.466666666666667,0.533333333333333,"A00324",5347,"J A AERO INC","N10JA"
"373",0.466666666666667,0.533333333333333,"A04F97",0,"WIGGINS AIRWAYS INC","N119WA"
"374",0.466666666666667,0.533333333333333,"A05494",1200,,
"375",0.466666666666667,0.533333333333333,"A0CC89",0,"GEMFLIGHT LLC","N1500B"
"376",0.466666666666667,0.533333333333333,"A1511C",4204,"COUNTY OF ORANGE - AIR SUPPORT","N184SD"
"377",0.466666666666667,0.533333333333333,"A18AE3",1200,"CITY OF SACRAMENTO","N199PD"
"378",0.466666666666667,0.533333333333333,"A1BDCC",271,"COUNTY OF FAIRFAX","N211FX"
"379",0.466666666666667,0.533333333333333,"A1C183",271,"COUNTY OF FAIRFAX","N212FX"
"380",0.466666666666667,0.533333333333333,"A1CDD4",0,"TEXAS DEPT OF PUBLIC SAFETY","N215TX"
"381",0.466666666666667,0.533333333333333,"A1E4DE",207,"VERTICAL AIR INC","N221BN"
"382",0.466666666666667,0.533333333333333,"A1F6DC",5251,,
"383",0.466666666666667,0.533333333333333,"A23045",1200,"MOONEY INTERNATIONAL CORPORATION INC","N240CV"
"384",0.466666666666667,0.533333333333333,"A292C0",0,"ARI BEN AVIATOR INC","N265ND"
"385",0.466666666666667,0.533333333333333,"A2DABB",226,,
"386",0.466666666666667,0.533333333333333,"A31BDF",1200,"NYSTROM JOHN L JR","N3NU"
"387",0.466666666666667,0.533333333333333,"A38291",0,"SR20 HOLDINGS LLC","N325TE"
"388",0.466666666666667,0.533333333333333,"A38867",5103,"HUNTER AVIATION INTERNATIONAL INC","N327AX"
"389",0.466666666666667,0.533333333333333,"A38E6B",1200,"CITY OF REDLANDS","N3280L"
"390",0.466666666666667,0.533333333333333,"A431F6",1200,"STATE OF CALIFORNIA","N37FG"
"391",0.466666666666667,0.533333333333333,"A45F0D",1200,"MUFF RICHARD A","N381AM"
"392",0.466666666666667,0.533333333333333,"A492FF",0,"WOLFF PAUL R","N394PW"
"393",0.466666666666667,0.533333333333333,"A497C0",5367,"SCIFLY LLC","N3950M"
"394",0.466666666666667,0.533333333333333,"A4B213",0,"SKY CALL ONE LLC","N401TT"
"395",0.466666666666667,0.533333333333333,"A4B425",5276,"AIRBORNE TACTICAL ADVANTAGE CO LLC","N402AX"
"396",0.466666666666667,0.533333333333333,"A4B7DC",5445,"AIRBORNE TACTICAL ADVANTAGE CO LLC","N403AX"
"397",0.466666666666667,0.533333333333333,"A4CCCF",4706,,
"398",0.466666666666667,0.533333333333333,"A4CD23",4715,,
"399",0.466666666666667,0.533333333333333,"A4F4D7",1205,"ROBINSON HELICOPTER CO","N41842"
"400",0.466666666666667,0.533333333333333,"A4FC9E",1206,"LOS ANGELES INTERAGENCY METRO POLICE","N420LE"
"401",0.466666666666667,0.533333333333333,"A53290",1200,,
"402",0.466666666666667,0.533333333333333,"A636EA",151,"CITY OF ATLANTA","N5TC"
"403",0.466666666666667,0.533333333333333,"A657C9",4301,"CITY OF ANAHEIM","N508BH"
"404",0.466666666666667,0.533333333333333,"A65921",7707,"FIVE POINT AERIAL SURVEY","N508RB"
"405",0.466666666666667,0.533333333333333,"A65FCB",0,"SAN MATEO COUNTY SHERIFF'S OFFICE","N51HF"
"406",0.466666666666667,0.533333333333333,"A745D2",0,"UNIVERSITY OF NORTH DAKOTA","N568ND"
"407",0.466666666666667,0.533333333333333,"A7ADD6",1200,"LINLEE INC","N594SC"
"408",0.466666666666667,0.533333333333333,"A7C465",337,"HELICOPTERS INC","N6UX"
"409",0.466666666666667,0.533333333333333,"A7E823",0,"MATRIX SOLUTIONS LLC","N6086B"
"410",0.466666666666667,0.533333333333333,"A7F52E",4334,"SRT AVIATION AND TECHNICAL SERVICES INC","N61122"
"411",0.466666666666667,0.533333333333333,"A816BC",5327,"CITY OF PHOENIX","N620FB"
"412",0.466666666666667,0.533333333333333,"A83F34",0,"AB & D CUSTOM FURNITURE INC","N630RA"
"413",0.466666666666667,0.533333333333333,"A87889",5366,"645TH AERONAUTICAL ENGINEERING GROUP (AESG)","N645HM"
"414",0.466666666666667,0.533333333333333,"A94A62",0,"WOLSTENHOLME ROBERT F","N698W"
"415",0.466666666666667,0.533333333333333,"A954A6",0,"PIMA COUNTY SHERIFFS DEPARTMENT","N700AZ"
"416",0.466666666666667,0.533333333333333,"A98F57",1200,"ACE AVIATION LLC","N715HH"
"417",0.466666666666667,0.533333333333333,"A997A2",1200,"SAMARTH AIR LLC","N717SD"
"418",0.466666666666667,0.533333333333333,"A9A93B",1200,"DELACEY WILLIAM H","N721WD"
"419",0.466666666666667,0.533333333333333,"AA08AF",0,"WELLS FARGO BANK NORTHWEST NA TRUSTEE","N74589"
"420",0.466666666666667,0.533333333333333,"AA3C74",1200,"BROWN LARRY W","N759LB"
"421",0.466666666666667,0.533333333333333,"AA41E3",0,"STATOD ENTERPRISES INC","N760DR"
"422",0.466666666666667,0.533333333333333,"AB235C",0,"NAUMANN SCOTT","N817"
"423",0.466666666666667,0.533333333333333,"AB2ACA",0,"UNITED STATES DEPARTMENT OF AGRICULTURE","N819"
"424",0.466666666666667,0.533333333333333,"AB2EC4",454,"NORTHROP GRUMMAN SYSTEMS CORP","N82CR"
"425",0.466666666666667,0.533333333333333,"AB30DA",0,"SIG GROUP INC","N820"
"426",0.466666666666667,0.533333333333333,"AB3784",0,"VERTICAL AIR LLC","N8214P"
"427",0.466666666666667,0.533333333333333,"ABECD2",701,,
"428",0.466666666666667,0.533333333333333,"ABEDD5",5204,,
"429",0.466666666666667,0.533333333333333,"ABF404",0,"COMMONWEALTH OF PENNSYLVANIA","N87AG"
"430",0.466666666666667,0.533333333333333,"AC0FBC",0,"BEAVER VALLEY FLYING CLUB INC","N8765W"
"431",0.466666666666667,0.533333333333333,"AC1967",0,"PENNSYLVANIA STATE POLICE","N879ST"
"432",0.466666666666667,0.533333333333333,"AC8E79",0,"TURRISI BRIAN C","N908SE"
"433",0.466666666666667,0.533333333333333,"AC9CA6",0,"PACIFIC WESTERN BANK","N911ZE"
"434",0.466666666666667,0.533333333333333,"ACAE97",450,,
"435",0.466666666666667,0.533333333333333,"ACD5BD",0,"COMMERCE BANK & TRUST CO","N926PD"
"436",0.466666666666667,0.533333333333333,"AD138A",0,"BEECHINOR CATTLE FEEDING CO INC","N9412N"
"437",0.466666666666667,0.533333333333333,"AD4674",1200,,
"438",0.466666666666667,0.533333333333333,"AD9AD1",2107,,
"439",0.466666666666667,0.533333333333333,"ADE07E",5370,"SILVER CREEK AVIATION SERVICES","N9932Z"
"440",0.466666666666667,0.533333333333333,"ADEAC0",1200,"AGUIRRE AUGUSTO F","N996US"
"441",0.466666666666667,0.533333333333333,"ADF7A5",4414,,
"442",0.466666666666667,0.533333333333333,"ADFCC8",5772,,
"443",0.466666666666667,0.533333333333333,"ADFF3C",12,,
"444",0.625,0.375,"A00137",0,"STATE OF NEW JERSEY","N1NJ"
"445",0.625,0.375,"A00FCC",0,"AVION CAPITAL CORP","N1029Y"
"446",0.625,0.375,"A01497",0,"BANK OF UTAH TRUSTEE","N104LN"
"447",0.625,0.375,"A01B5A",1202,"BAY AREA SOARING ASSOCIATES INC","N106DS"
"448",0.625,0.375,"A023BF",1200,"CITY OF POMONA","N108PP"
"449",0.625,0.375,"A032CF",0,"FLANAGAN ENTERPRISES (NEVADA) INC","N1114A"
"450",0.625,0.375,"A03315",0,"MAHER THOMAS J","N1116A"
"451",0.625,0.375,"A0466E",147,"METRO AVIATION INC","N117CH"
"452",0.625,0.375,"A0496E",3444,"CARTER JOHN B","N1176R"
"453",0.625,0.375,"A04AF2",0,"AIR METHODS CORP","N118LN"
"454",0.625,0.375,"A0610F",0,"HASBROUCK ALAN H SR","N123YT"
"455",0.625,0.375,"A0755A",0,"SCHUMAN AVIATION COMPANY LTD","N129CG"
"456",0.625,0.375,"A07CA5",0,,
"457",0.625,0.375,"A08EDF",0,"WASHINGTON HOSPITAL CENTER","N135MH"
"458",0.625,0.375,"A0917B",1200,"TREASURE HOLDINGS LLC","N136A"
"459",0.625,0.375,"A091C6",6044,"FOCUS MARKETING SERVICES INC","N136D"
"460",0.625,0.375,"A09296",0,"WELLS FARGO EQUIPMENT FINANCE INC","N136MH"
"461",0.625,0.375,"A09A04",0,"WELLS FARGO EQUIPMENT FINANCE INC","N138MH"
"462",0.625,0.375,"A09A36",5244,"AMERICAN HELICOPTERS LLC","N138PH"
"463",0.625,0.375,"A09CC0",1202,"PHILADELPHIA GLIDER COUNCIL INC","N139BG"
"464",0.625,0.375,"A09DBB",0,"METRO AVIATION INC","N139MH"
"465",0.625,0.375,"A0A772",0,"HELI AVIATION FLORIDA LLC","N141LS"
"466",0.625,0.375,"A0AA56",0,,
"467",0.625,0.375,"A0B6B7",0,,
"468",0.625,0.375,"A0BE25",0,,
"469",0.625,0.375,"A0CBA3",0,,
"470",0.625,0.375,"A0D049",0,"CITY OF DALLAS","N1510L"
"471",0.625,0.375,"A0D1BC",1153,"VICTOR AERO LLC","N152BF"
"472",0.625,0.375,"A0DC4E",134,"VARIETY CHILDRENS HOSPITAL INC DBA","N15460"
"473",0.625,0.375,"A0DE36",0,,
"474",0.625,0.375,"A0FCD6",0,"WELLS FARGO BANK NORTHWEST NA TRUSTEE","N163AC"
"475",0.625,0.375,"A12FBA",1123,,
"476",0.625,0.375,"A153E9",4732,,
"477",0.625,0.375,"A165DE",300,"OP AVIATION & CONSULTING LLC","N19AM"
"478",0.625,0.375,"A1773C",1200,"CONTI CARL J","N194CC"
"479",0.625,0.375,"A1A1DC",0,"ALBA LEASING SERVICES LLC","N204LC"
"480",0.625,0.375,"A1A996",1637,"ROCKWELL COLLINS INC","N206PD"
"481",0.625,0.375,"A1B10A",0,"SCHUMAN AVIATION CO LTD","N208PK"
"482",0.625,0.375,"A1B3AA",1200,,
"483",0.625,0.375,"A1B9C2",1200,"TOEPPEN CHRIS P","N210CP"
"484",0.625,0.375,"A1CB63",1200,"MILF LLC","N21448"
"485",0.625,0.375,"A1CC6E",1200,"TARVAIR LLC","N215DP"
"486",0.625,0.375,"A1E072",1200,"ALBA LEASING SERVICES","N22UH"
"487",0.625,0.375,"A1F40D",0,"ERA HELICOPTERS LLC","N225EW"
"488",0.625,0.375,"A20363",3315,,
"489",0.625,0.375,"A20DF5",4723,"BRONSON BRUCE W","N231TW"
"490",0.625,0.375,"A2155E",1200,"ALBA LEASING SERVICES LLC","N233TR"
"491",0.625,0.375,"A26B11",0,"US BANK NA","N255LF"
"492",0.625,0.375,"A2B2C5",1200,"SILVERMAN PHILLIP E TRUSTEE","N273MS"
"493",0.625,0.375,"A2B2D2",343,"NEW ENGLAND LIFE FLIGHT INC","N273NE"
"494",0.625,0.375,"A2B8DF",0,"CAPE ASSOCIATES INC","N2748Y"
"495",0.625,0.375,"A2BE62",0,"REACH AIR MEDICAL SERVICES LLC","N276SM"
"496",0.625,0.375,"A2C082",0,"AIR EVAC EMS INC","N277AE"
"497",0.625,0.375,"A2CBC6",1200,,
"498",0.625,0.375,"A2CD3B",630,"BEPCO OREGON HOLDINGS LLC","N28SJ"
"499",0.625,0.375,"A31D7E",1200,"BALDWIN JONATHAN B","N30FH"
"500",0.625,0.375,"A3280D",0,"PHI AIR MEDICAL LLC","N302PH"
"501",0.625,0.375,"A32AF8",1200,"LOS ANGELES CITY","N303FD"
"502",0.625,0.375,"A33266",0,"CITY OF LOS ANGELES","N305FD"
"503",0.625,0.375,"A35159",0,"UNIVERSAL HELICOPTERS INC","N3125U"
"504",0.625,0.375,"A35969",0,"AIR EVAC EMS INC","N315AE"
"505",0.625,0.375,"A39A1C",0,"ASHFLOYD LLC","N331G"
"506",0.625,0.375,"A3C110",1200,,
"507",0.625,0.375,"A3D1AB",0,"UHI INC","N345UH"
"508",0.625,0.375,"A3D226",0,"SUPER PETREL WEST LLC","N345ZF"
"509",0.625,0.375,"A3D874",0,"NORTH SHORE-LIJ AND YALE NEW HAVEN HEALTH MEDICAL","N347MT"
"510",0.625,0.375,"A3E903",1200,"CITY OF PHOENIX","N351FB"
"511",0.625,0.375,"A3E940",104,"DISCOVERY HELICOPTERS LLC","N351HN"
"512",0.625,0.375,"A3EE3E",2623,,
"513",0.625,0.375,"A3FBFC",1167,"B26356 LLC","N356KD"
"514",0.625,0.375,"A3FF4D",1200,"PHOENIX POLICE DEPARTMENT","N357FB"
"515",0.625,0.375,"A406BB",1200,"PHOENIX POLICE DEPARTMENT","N359FB"
"516",0.625,0.375,"A420A4",1200,"UNIVERSITY OF CHICAGO HOSPITALS","N365UC"
"517",0.625,0.375,"A4409C",0,"TRAVIS COUNTY PURCHASING OFFICE","N373TC"
"518",0.625,0.375,"A4532F",0,"TRAVIS COUNTY PURCHASING OFFICE","N378TC"
"519",0.625,0.375,"A45C97",0,"PHI AIR MEDICAL LLC","N380PH"
"520",0.625,0.375,"A472D9",0,"PHI AIR MEDICAL LLC","N386P"
"521",0.625,0.375,"A48781",1200,"AIR METHODS CORP","N391LG"
"522",0.625,0.375,"A49E0F",0,"PHI AIR MEDICAL LLC","N397P"
"523",0.625,0.375,"A4B0F1",4324,"CHEVRON USA INC","N401GC"
"524",0.625,0.375,"A4C3CB",1200,,
"525",0.625,0.375,"A4C7E5",252,"NEW YORK CITY POLICE AVIATION UNIT","N407NY"
"526",0.625,0.375,"A4CD61",4664,,
"527",0.625,0.375,"A4E99A",0,"SKY HELICOPTERS INC","N4154C"
"528",0.625,0.375,"A4FFCB",2526,"LEM HOLDINGS LLC","N421ES"
"529",0.625,0.375,"A53347",0,"PHI AIR MEDICAL LLC","N434PH"
"530",0.625,0.375,"A549E8",1200,,
"531",0.625,0.375,"A54A12",0,,
"532",0.625,0.375,"A54F83",0,"CHARLIE PAPA LLC","N441NC"
"533",0.625,0.375,"A559ED",6215,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N444ER"
"534",0.625,0.375,"A58A30",0,"UNIVERSAL HELICOPTERS","N456UH"
"535",0.625,0.375,"A59048",3662,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N458ER"
"536",0.625,0.375,"A5AC3A",0,,
"537",0.625,0.375,"A61560",0,"SHIER AVIATION CORP DBA","N491SA"
"538",0.625,0.375,"A621E9",0,"EMBRY RIDDLE AERONAUTICAL UNIVERSITY","N4944S"
"539",0.625,0.375,"A62E44",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N498ER"
"540",0.625,0.375,"A636DC",1200,"CONDON ROBERT E JR","N5SP"
"541",0.625,0.375,"A651B2",106,"AIR METHODS CORP","N506RA"
"542",0.625,0.375,"A653BE",4764,"AERO MANAGEMENT GROUP LLC","N5068V"
"543",0.625,0.375,"A6792D",0,,
"544",0.625,0.375,"A67CE4",0,,
"545",0.625,0.375,"A67E1A",4605,,
"546",0.625,0.375,"A6809D",0,,
"547",0.625,0.375,"A686AD",0,"STATE OF ARIZONA","N52AZ"
"548",0.625,0.375,"A68C3C",4623,,
"549",0.625,0.375,"A68DEE",1200,"CITY OF HAWTHORNE","N521PD"
"550",0.625,0.375,"A69027",0,,
"551",0.625,0.375,"A69A95",4661,,
"552",0.625,0.375,"A69CF5",0,,
"553",0.625,0.375,"A6A0AC",0,,
"554",0.625,0.375,"A6AD9D",4763,,
"555",0.625,0.375,"A6BC5C",1200,"CIHLAR JOHN","N533JB"
"556",0.625,0.375,"A6D5AB",0,"STATE OF ARIZONA","N54AZ"
"557",0.625,0.375,"A6D78E",0,"WATTS CLEON D JR","N54WG"
"558",0.625,0.375,"A6D843",1200,"DUNTEMAN DAVID P","N540DM"
"559",0.625,0.375,"A6E6D4",0,"AIR MEATHODS CORP","N544AM"
"560",0.625,0.375,"A6E73C",0,,
"561",0.625,0.375,"A6F261",0,,
"562",0.625,0.375,"A6FA8E",0,,
"563",0.625,0.375,"A71D2F",106,"AIR METHODS CORP","N558AM"
"564",0.625,0.375,"A723BE",1200,,
"565",0.625,0.375,"A75294",0,,
"566",0.625,0.375,"A7599A",106,"AIR METHODS CORP","N573AM"
"567",0.625,0.375,"A76527",0,,
"568",0.625,0.375,"A7A17A",4763,,
"569",0.625,0.375,"A7B7C4",4646,,
"570",0.625,0.375,"A7C06A",464,"PIMA COUNTY SHERIFFS DEPARTMENT","N599SD"
"571",0.625,0.375,"A7C8D0",1202,"SOUTHERN CALIFORNIA SOARING ACADEMY INC","N600SA"
"572",0.625,0.375,"A7D764",270,"NASSAU COUNTY POLICE DEPARTMENT","N604PD"
"573",0.625,0.375,"A7DFF4",2201,,
"574",0.625,0.375,"A7ED6F",1200,"RAULERSON JAMES M","N61LR"
"575",0.625,0.375,"A7F7CD",1200,,
"576",0.625,0.375,"A7FF3B",1200,,
"577",0.625,0.375,"A80637",1200,"MILLS COUNTY CHOPPERS INC","N616NC"
"578",0.625,0.375,"A82C1A",0,"STROBRIDGE MARK D","N62567"
"579",0.625,0.375,"A83311",1200,"PAIKA FRANCIS","N6273T"
"580",0.625,0.375,"A83958",0,"ALVIS AUSTIN L","N629TC"
"581",0.625,0.375,"A83C86",5753,,
"582",0.625,0.375,"A83F22",2701,,
"583",0.625,0.375,"A8459E",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N632ER"
"584",0.625,0.375,"A84955",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N633ER"
"585",0.625,0.375,"A84D0C",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N634ER"
"586",0.625,0.375,"A850C3",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N635ER"
"587",0.625,0.375,"A8547A",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N636ER"
"588",0.625,0.375,"A85831",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N637ER"
"589",0.625,0.375,"A85854",1661,,
"590",0.625,0.375,"A85F9F",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N639ER"
"591",0.625,0.375,"A865AF",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N640ER"
"592",0.625,0.375,"A86966",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N641ER"
"593",0.625,0.375,"A86C87",1637,"MARSHALL TIMOTHY M TRUSTEE","N6419B"
"594",0.625,0.375,"A870D4",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N643ER"
"595",0.625,0.375,"A8748B",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N644ER"
"596",0.625,0.375,"A87842",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N645ER"
"597",0.625,0.375,"A87BF9",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N646ER"
"598",0.625,0.375,"A87FB0",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N647ER"
"599",0.625,0.375,"A88367",0,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC","N648ER"
"600",0.625,0.375,"A89108",4527,"GULFSTREAM AEROSPACE CORP","N651GA"
"601",0.625,0.375,"A9076F",1200,"CHICAGO FIRE DEPT","N681FD"
"602",0.625,0.375,"A9534A",0,"KING GRIFFIN B","N70MB"
"603",0.625,0.375,"A9561F",1202,"SOUTHERN CALIFORNIA SOARING ACADEMY INC","N700SA"
"604",0.625,0.375,"A966B2",265,"UNITED STATES AIR FORCE","N70465"
"605",0.625,0.375,"A9B330",1200,"ST JOHN SAMUEL B","N724J"
"606",0.625,0.375,"A9C144",0,"MERIDIAN AIRCRAFT LLC","N728A"
"607",0.625,0.375,"A9D63C",0,"GLENDALE COMMUNITY COLLEGE","N733AM"
"608",0.625,0.375,"AA0B47",1200,"NOVEMBER ALPHA LLC","N74602"
"609",0.625,0.375,"AA1BD9",420,"RANDIGO LLC","N750UP"
"610",0.625,0.375,"AA1C5D",1200,"DUBBERT ROGER","N750ZW"
"611",0.625,0.375,"AA201C",0,"K & A DUKE LLC","N7510D"
"612",0.625,0.375,"AA4DC8",0,"GM LEASING CO LLC","N763MH"
"613",0.625,0.375,"AA7080",325,"AIR METHODS CORPORATION","N772AL"
"614",0.625,0.375,"AA718D",3357,"SLOW WALKIN BARNSTORMERS LLC","N772ME"
"615",0.625,0.375,"AA8F43",0,,
"616",0.625,0.375,"AA9850",3574,,
"617",0.625,0.375,"AABD12",0,"SUMMUS AVIATION LLC","N791PS"
"618",0.625,0.375,"AADB2B",143,"HACKNEY MICHAEL S","N799TP"
"619",0.625,0.375,"AAE646",2363,"AIRLINE CONTRACT MAINTENANCE AND EQUIPMENT INC","N801HC"
"620",0.625,0.375,"AAEC70",1200,"HALL RICHARD B","N80255"
"621",0.625,0.375,"AAF0ED",0,"AGUSTAWESTLAND PHILADELPHIA CORP","N804CB"
"622",0.625,0.375,"AAF522",2176,"AIRLINE CONTRACT MAINTENANCE AND EQUIPMENT INC","N805HC"
"623",0.625,0.375,"AAF523",1200,"NATIONAL HELICOPTER SERVICE & ENGINEERING CO","N805HD"
"624",0.625,0.375,"AB12A5",0,"WEATHER MODIFICATION LLC","N812V"
"625",0.625,0.375,"AB3FBF",324,"MASSACHUSETTS STATE POLICE","N824AH"
"626",0.625,0.375,"AB40D2",437,"MUSTANG LEASING LLC","N824MH"
"627",0.625,0.375,"AB461E",0,"LUFTHANSA AVIATION TRAINING USA INC","N8252T"
"628",0.625,0.375,"AB471D",4633,"FISHER CHESTER","N82593"
"629",0.625,0.375,"AB6D55",0,"FISCHER AVIATION INC","N8350R"
"630",0.625,0.375,"AB973E",1200,"MUSTANG LEASING LLC","N846MH"
"631",0.625,0.375,"ABE27E",0,"SCHUMAN AVIATION CO LTD","N865MA"
"632",0.625,0.375,"ABE672",1200,"CANADA RONALD G","N866PM"
"633",0.625,0.375,"AC3A39",5541,"BARKER WILLIAM H","N8870L"
"634",0.625,0.375,"AC4005",0,"FREY WESLEY L","N889HT"
"635",0.625,0.375,"AC6A95",421,"RUBBER CHICKEN AIRLINES LLC","N9BB"
"636",0.625,0.375,"AC89CF",1200,,
"637",0.625,0.375,"AC8F70",1200,,
"638",0.625,0.375,"AC9BDA",142,"MIAMI DADE FIRE & RESCUE","N911RA"
"639",0.625,0.375,"AC9C0D",4622,"COOK CHILDRENS MEDICAL CENTER","N911TB"
"640",0.625,0.375,"AC9C14",300,"AVIATION PERFORMANCE SOLUTIONS LLC","N911TJ"
"641",0.625,0.375,"AC9F97",550,"1STINGN912RG LLC","N912RG"
"642",0.625,0.375,"ACCD26",1202,"PHILADELPHIA GLIDER COUNCIL","N924BG"
"643",0.625,0.375,"AD340B",231,"AIR SANSONE LLC","N95TV"
"644",0.625,0.375,"AD5418",1200,"SAN DIEGO COUNTRY SHERIFF'S DEPT","N958TR"
"645",0.625,0.375,"AD8406",0,,
"646",0.625,0.375,"ADA908",0,"HELIINC LLC","N98CL"
"647",0.625,0.375,"ADAA2C",0,"J BROS LLC","N98QC"
"648",0.625,0.375,"ADB014",241,"AMERICAN AIRLINES INC","N981NN"
"649",0.625,0.375,"ADC188",3432,,
